OSEBuildingID,BuildingType,PrimaryPropertyType,PropertyName,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEUI(kBtu/sf),SourceEUI(kBtu/sf),SiteEnergyUse(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),ComplianceStatus,TotalGHGEmissions,GHGEmissionsIntensity,SteamRatio,ElectricityRatio,NaturalGasRatio,SurfacePerBuilding,SurfacePerFloor,ParkingRatio,BuildingRatio
709,NonResidential,Large Office,Pier 69 Corporate HQ,DOWNTOWN,1993,1.0,3,187130,0,187130,Office,171783.0,Non-Refrigerated Warehouse,9581.0,Other - Recreation,4413.0,77.0,52.59999847,165.1000061,10053489.0,0.0,10053488.0,0.0,Compliant,70.09,0.37,0.0,0.9999999005320441,0.0,187130.0,62376.666666666664,0.0,1.0
710,NonResidential,Large Office,World Trade Center - North,DOWNTOWN,2000,1.0,5,251044,117867,133177,Office,126218.0,Data Center,12717.0,Inconnu,14923.139939614732,99.0,123.6999969,388.3999939,17186624.0,0.0,17186623.0,0.0,Compliant,119.81,0.48,0.0,0.9999999418152163,0.0,133177.0,26635.4,0.46950733735918804,0.530492662640812
711,NonResidential,Warehouse,08495-Pier 57,DOWNTOWN,1912,1.0,5,154330,0,154330,Non-Refrigerated Warehouse,95330.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,81.0,13.19999981,41.59999847,1262235.25,0.0,1262235.0,0.0,Compliant,8.8,0.06,0.0,0.999999801938664,0.0,154330.0,30866.0,0.0,1.0
712,NonResidential,Large Office,51 University,DOWNTOWN,1918,1.0,6,108245,14690,93555,Office,64055.0,Adult Education,14621.0,Parking,12359.0,65.44972577696527,45.79999924,138.6999969,4515180.5,266262.0,4248918.0,0.0,Compliant,50.17,0.46,0.05897039996518411,0.9410294892972717,0.0,93555.0,15592.5,0.1357106563813571,0.8642893436186428
713,NonResidential,Large Office,National Building,DOWNTOWN,1905,1.0,6,167860,0,167860,Office,110370.0,Retail Store,19801.0,Data Center,634.0,70.0,52.0,163.1999969,6797647.0,0.0,6797646.0,0.0,Compliant,47.39,0.28,0.0,0.9999998528902722,0.0,167860.0,27976.666666666668,0.0,1.0
715,NonResidential,Large Office,Polson Building,DOWNTOWN,1910,1.0,6,112560,0,112560,Office,80400.0,Retail Store,16080.0,Inconnu,14923.139939614732,86.0,51.29999924,131.3000031,4946798.5,0.0,3574020.0,1372778.0,Compliant,97.82,0.87,0.0,0.7224915265903796,0.27750837233414705,112560.0,18760.0,0.0,1.0
716,NonResidential,Retail Store,Western Building,DOWNTOWN,1910,1.0,6,86204,0,86204,Other,67670.0,Retail Store,13534.0,Inconnu,14923.139939614732,89.0,43.5,596.7999878,3241917.0,0.0,2235899.0,1006018.0,Compliant,69.02,0.8,0.0,0.6896842207866518,0.31031577921334813,86204.0,14367.333333333334,0.0,1.0
717,NonResidential,Warehouse,Airport Way Ctr - Bldg C,GREATER DUWAMISH,1985,1.0,2,145158,0,145158,Non-Refrigerated Warehouse,101633.0,Office,48544.0,Other,10270.0,51.0,52.29999924,146.8999939,8384523.0,0.0,7062138.0,1322385.0,Compliant,119.46,0.82,0.0,0.8422826200130884,0.1577173799869116,145158.0,72579.0,0.0,1.0
718,NonResidential,Large Office,Holgate Center,GREATER DUWAMISH,1951,1.0,2,112896,0,112896,Office,110746.0,Parking,57500.0,Inconnu,14923.139939614732,66.0,92.90000153,256.6000061,10287986.0,0.0,8429189.0,1858797.0,Compliant,157.48,1.39,0.0,0.819323529406047,0.18067647059395298,112896.0,56448.0,0.0,1.0
719,NonResidential,Distribution Center,MACMILLAN-PIPER EYRES WAREHOUSE,GREATER DUWAMISH,1960,1.0,1,110613,0,110613,Distribution Center,99551.0,Office,11061.0,Inconnu,14923.139939614732,95.0,9.199999809,28.79999924,1015060.188,0.0,1015060.0,0.0,Compliant,7.08,0.06,0.0,0.9999998147893079,0.0,110613.0,110613.0,0.0,1.0
720,NonResidential,Warehouse,6th & Holgate Building,GREATER DUWAMISH,1951,1.0,4,149881,0,149881,Non-Refrigerated Warehouse,119593.0,Office,30288.0,Inconnu,14923.139939614732,97.0,16.10000038,26.79999924,2417401.25,0.0,705059.0,1712342.0,Compliant,95.86,0.64,0.0,0.2916598971726353,0.7083399994105241,149881.0,37470.25,0.0,1.0
722,NonResidential,Warehouse,(ID722)INDUSTRIAL TRANSFER WAREHOUSE,GREATER DUWAMISH,1951,1.0,3,98220,0,98220,Non-Refrigerated Warehouse,129420.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,12.0,50.0,146.3999939,6468090.0,0.0,5813591.0,654498.0,Compliant,75.29,0.77,0.0,0.8988110864258227,0.10118875896903104,98220.0,32740.0,0.0,1.0
723,NonResidential,Distribution Center,North Coast Electric,GREATER DUWAMISH,1970,1.0,1,84420,0,84420,Distribution Center,44300.0,Office,24838.0,Retail Store,12349.0,55.0,35.0,109.8000031,2848317.25,0.0,2848317.0,0.0,Compliant,19.86,0.24,0.0,0.9999999122288783,0.0,84420.0,84420.0,0.0,1.0
725,NonResidential,Distribution Center,Pacific Millennial Realty LLC,GREATER DUWAMISH,1961,1.0,1,73335,0,73335,Distribution Center,73335.0,Parking,0.0,Inconnu,14923.139939614732,65.44972577696527,70.90000153,148.6999969,5197118.0,0.0,2606839.0,2590279.0,Compliant,155.74,2.12,0.0,0.501593190687608,0.498406809312392,73335.0,73335.0,0.0,1.0
727,NonResidential,Distribution Center,2700 4th Ave S (Best Fixture/Filson),GREATER DUWAMISH,1928,1.0,2,56876,0,56876,Distribution Center,48400.0,Office,4276.0,Retail Store,4200.0,65.44972577696527,31.5,70.19999695,1791715.625,0.0,1011283.0,780432.0,Compliant,48.5,0.85,0.0,0.5644216001074389,0.4355780510648837,56876.0,28438.0,0.0,1.0
728,NonResidential,Warehouse,Pacific Iron & Metal,GREATER DUWAMISH,1931,1.0,2,61200,0,61200,Non-Refrigerated Warehouse,61200.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,16.0,80.30000305,145.1999969,4912143.0,0.0,1782902.0,3129241.0,Compliant,178.62,2.92,0.0,0.3629580816356527,0.6370419183643473,61200.0,30600.0,0.0,1.0
729,NonResidential,Distribution Center,Gensco Incorporated,GREATER DUWAMISH,1987,1.0,1,111908,0,111908,Distribution Center,109090.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,87.0,14.30000019,35.09999847,1555420.25,0.0,1050508.0,504912.0,Compliant,34.14,0.31,0.0,0.6753853178907758,0.324614521380958,111908.0,111908.0,0.0,1.0
730,NonResidential,Other,(ID#730)Campus 4:KC Metro Transit Ryerson Base,GREATER DUWAMISH,1986,3.0,2,63644,0,63644,Other - Public Services,65700.0,Parking,0.0,Inconnu,14923.139939614732,65.44972577696527,104.4000015,244.6000061,6858533.5,0.0,4242711.0,2615822.0,Compliant,168.5,2.65,0.0,0.6186032334754944,0.3813966936226236,21214.666666666668,31822.0,0.0,1.0
731,NonResidential,Mixed Use Property,SALVATION ARMY (ID#731),GREATER DUWAMISH,1930,3.0,2,108753,18860,89893,Non-Refrigerated Warehouse,58605.0,Multifamily Housing,24338.0,Retail Store,18864.0,65.44972577696527,33.5,105.0999985,3639670.25,0.0,3639670.0,0.0,Compliant,25.37,0.23,0.0,0.9999999313124589,0.0,29964.333333333332,44946.5,0.17342050334243653,0.8265794966575635
732,NonResidential,Supermarket / Grocery Store,70100122-Greenwood,NORTHWEST,1970,1.0,1,141890,35545,106345,Supermarket/Grocery Store,168735.0,Parking,0.0,Parking,0.0,91.0,100.0,266.6000061,16865978.0,0.0,13051820.0,3814156.0,Compliant,293.56,2.07,0.0,0.7738549166849381,0.22614496473314502,106345.0,106345.0,0.2505109591937416,0.7494890408062583
734,NonResidential,Small- and Mid-Sized Office,1455 Leary,BALLARD,2001,1.0,4,92092,21055,71037,Office,70074.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,5.0,68.69999695,215.8999939,4817062.0,0.0,4817062.0,0.0,Compliant,33.58,0.36,0.0,1.0,0.0,71037.0,17759.25,0.22863006558658733,0.7713699344134127
735,NonResidential,Warehouse,Seattle Marine & Fishing Supply Co.,MAGNOLIA / QUEEN ANNE,1974,1.0,3,56259,0,56259,Non-Refrigerated Warehouse,31582.0,Retail Store,20962.0,Office,3715.0,65.44972577696527,41.70000076,74.19999695,2346571.5,0.0,817697.0,1528874.0,Compliant,86.9,1.54,0.0,0.34846455776011936,0.6515352291630577,56259.0,18753.0,0.0,1.0
738,NonResidential,Other,UW Benjamin Hall IRB,NORTHEAST,2006,1.0,6,143439,0,143439,Other,119570.0,Parking,23869.0,Inconnu,14923.139939614732,65.44972577696527,214.3999939,471.6000061,25631512.0,0.0,14100771.0,11530741.0,Compliant,710.7,4.95,0.0,0.5501341863874437,0.4498658136125563,143439.0,23906.5,0.0,1.0
739,NonResidential,Large Office,Lakeview 837 N 34th,LAKE UNION,2008,1.0,4,202623,88855,113768,Office,105206.0,Parking,31992.0,Fitness Center/Health Club/Gym,6374.0,73.0,79.5,249.6999969,8873485.0,0.0,8873484.0,0.0,Compliant,61.86,0.31,0.0,0.9999998873047061,0.0,113768.0,28442.0,0.43852376087610984,0.5614762391238902
740,NonResidential,Small- and Mid-Sized Office,The Canal View Building,LAKE UNION,2000,1.0,2,77174,25800,51374,Office,77174.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,33.0,71.0,223.0,5481549.0,0.0,5481548.0,0.0,Compliant,38.21,0.5,0.0,0.9999998175698147,0.0,51374.0,25687.0,0.33430948246818876,0.6656905175318112
741,NonResidential,Large Office,1000 Dexter-RREEF  SeaDPD ID 741,MAGNOLIA / QUEEN ANNE,1998,1.0,5,110524,0,110524,Office,98781.0,Other,8634.0,Parking,0.0,57.0,63.90000153,200.5,6859198.0,0.0,6859197.0,0.0,Compliant,47.82,0.43,0.0,0.9999998542103611,0.0,110524.0,22104.8,0.0,1.0
742,NonResidential,Mixed Use Property,1100 Eastlake,LAKE UNION,2008,1.0,5,287224,103650,183574,Parking,97500.0,Office,88051.0,Other,54106.0,65.44972577696527,139.8999939,388.8999939,21042926.0,0.0,17407502.0,3635421.0,Compliant,314.43,1.09,0.0,0.8272377139947172,0.17276214343955779,183574.0,36714.8,0.36086817257610787,0.6391318274238922
743,NonResidential,Laboratory,Dendreon Pharmaceuticals Inc. (Building Owner is Alexandria Real Estate),LAKE UNION,1999,1.0,4,115748,18382,97366,Laboratory,97365.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,65.44972577696527,374.2000122,756.0,36436388.0,0.0,16913185.0,19523202.0,Compliant,1154.79,9.98,0.0,0.46418390867942233,0.5358160638754862,97366.0,24341.5,0.15881051940422297,0.841189480595777
744,NonResidential,Large Office,West Tower,MAGNOLIA / QUEEN ANNE,2000,1.0,7,241875,84689,157186,Office,163082.0,Parking,83425.0,Inconnu,14923.139939614732,88.0,53.09999847,164.5,8655604.0,0.0,8488392.0,167210.0,Compliant,68.06,0.28,0.0,0.9806816485597076,0.01931812037611702,157186.0,22455.14285714286,0.35013540051679587,0.6498645994832042
745,NonResidential,Large Office,190 Queen Anne,MAGNOLIA / QUEEN ANNE,1974,1.0,5,102930,18720,84210,Office,89075.0,Parking,15164.0,Inconnu,14923.139939614732,85.0,53.29999924,151.1999969,4750799.0,0.0,4059275.0,691523.0,Compliant,65.03,0.63,0.0,0.8544404846426885,0.14555930486640248,84210.0,16842.0,0.1818711745846692,0.8181288254153308
748,NonResidential,Small- and Mid-Sized Office,Pier 70,DOWNTOWN,1902,1.0,3,76893,0,76893,Office,90345.0,Parking,33380.0,Retail Store,15845.0,65.44972577696527,113.3000031,280.5,12029600.0,0.0,8209260.0,3820339.0,Compliant,260.13,3.38,0.0,0.6824216931568797,0.31757822371483674,76893.0,25631.0,0.0,1.0
749,NonResidential,Large Office,Fourth and Vine,DOWNTOWN,1975,1.0,8,150000,23630,126370,Office,126648.0,Parking,23913.0,Inconnu,14923.139939614732,65.0,73.80000305,212.1000061,9343428.0,0.0,8155743.0,1187684.0,Compliant,119.93,0.8,0.0,0.8728855191049795,0.12711437386792085,126370.0,15796.25,0.15753333333333333,0.8424666666666667
750,NonResidential,Large Office,Children's Hospital Research Building #2,DOWNTOWN,1953,1.0,7,274362,0,274362,Office,274362.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,82.0,60.29999924,183.8999939,16540550.0,0.0,15836054.0,704494.0,Compliant,147.82,0.54,0.0,0.9574079459268283,0.04259193315820816,274362.0,39194.57142857143,0.0,1.0
751,NonResidential,Large Office,Blanchard Plaza (CoS Energy Reporting),DOWNTOWN,1983,1.0,15,378002,116280,261722,Office,270237.0,Parking,71602.0,Inconnu,14923.139939614732,85.0,65.69999695,185.6000061,17750994.0,0.0,15083312.0,2667680.0,Compliant,246.83,0.65,0.0,0.8497164722155841,0.15028341511466908,261722.0,17448.133333333335,0.3076174200136507,0.6923825799863493
752,NonResidential,Large Office,ACTIVE VOICE,DOWNTOWN,1963,1.0,11,169020,0,169020,Office,156414.0,Bar/Nightclub,10337.0,"Personal Services (Health/Beauty, Dry Cleaning, etc)",8208.0,83.0,65.59999847,157.5,11480494.0,2887565.25,7209495.0,1383432.0,Compliant,346.62,2.05,0.25151925082666304,0.6279777682040512,0.1205028285368208,169020.0,15365.454545454546,0.0,1.0
753,NonResidential,Other,WestinBuilding,DOWNTOWN,1981,1.0,33,429405,0,429405,Data Center,218997.0,Office,210409.0,Inconnu,14923.139939614732,98.0,639.7000122,2007.900024,274682208.0,0.0,274532495.0,149672.0,Compliant,1921.82,4.48,0.0,0.9994549592378404,0.0005448914987606332,429405.0,13012.272727272728,0.0,1.0
775,NonResidential,Large Office,Columbia Center - 2015,DOWNTOWN,1985,1.0,76,1952220,319400,1632820,Office,1680937.0,Parking,319368.0,Inconnu,14923.139939614732,86.0,55.29999924,167.3000031,92937640.0,0.0,87851862.0,5085763.0,Compliant,882.56,0.45,0.0,0.9452775215725298,0.05472231702892391,1632820.0,21484.473684210527,0.16360860968538382,0.8363913903146162
754,NonResidential,Large Office,Eighth & Olive - New,DOWNTOWN,1981,1.0,19,383515,89778,293737,Office,312442.0,Parking,84800.0,Medical Office,18799.0,90.0,47.90000153,150.5,15878689.0,0.0,15878687.0,0.0,Compliant,110.7,0.29,0.0,0.9999998740450172,0.0,293737.0,15459.842105263158,0.2340925387533734,0.7659074612466266
755,NonResidential,Medical Office,Medical Dental Building,DOWNTOWN,1925,1.0,18,363934,28870,335064,Medical Office,281598.0,Parking,27597.0,Retail Store,21519.0,68.0,72.90000153,190.0,22104512.0,6090187.5,16002341.0,11981.0,Compliant,582.28,1.6,0.27551784450161126,0.7239400263620387,0.0005420160372687712,335064.0,18614.666666666668,0.079327570383641,0.920672429616359
756,NonResidential,Retail Store,601 Pine St,DOWNTOWN,1929,1.0,4,78920,0,78920,Retail Store,78920.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,80.0,105.1999969,300.6000061,8303666.5,0.0,7177346.0,1126320.0,Compliant,109.85,1.39,0.0,0.864358654095754,0.13564128568988168,78920.0,19730.0,0.0,1.0
757,NonResidential,Large Office,Market Place I & II-2003 Western Avenue,DOWNTOWN,1979,1.0,7,131143,87160,43983,Office,120248.0,Retail Store,10853.0,Inconnu,14923.139939614732,93.0,39.5,128.0,5177270.5,0.0,4871126.0,1416041.0,Compliant,109.16,0.83,0.0,0.94086758650142,0.2735111097633396,43983.0,6283.285714285715,0.6646180123986793,0.3353819876013207
758,NonResidential,Other,Pacific Place,DOWNTOWN,1999,1.0,1,947987,0,947987,Other - Mall,561684.0,Other - Entertainment/Public Assembly,100000.0,Restaurant,80000.0,65.44972577696527,62.29999924,195.6000061,46510960.0,0.0,46510954.0,0.0,Compliant,324.25,0.34,0.0,0.9999998709981476,0.0,947987.0,947987.0,0.0,1.0
759,NonResidential,Mixed Use Property,Oddfellows,EAST,1908,1.0,4,55520,0,55520,Office,17120.0,Performing Arts,15300.0,Self-Storage Facility,13400.0,65.44972577696527,66.40000153,106.4000015,3686962.25,0.0,973907.0,2713055.0,Compliant,150.88,2.72,0.0,0.2641488938488589,0.7358510383446427,55520.0,13880.0,0.0,1.0
760,NonResidential,Large Office,Broadacres Building,DOWNTOWN,1908,1.0,10,132998,0,132998,Office,138257.0,Retail Store,0.0,Inconnu,14923.139939614732,97.0,27.29999924,64.30000305,3775187.5,1530680.625,2244507.0,0.0,Compliant,133.8,1.01,0.4054581726073208,0.5945418605036173,0.0,132998.0,13299.8,0.0,1.0
761,NonResidential,Retail Store,Ross Dress for Less,DOWNTOWN,1940,1.0,3,83118,0,83118,Retail Store,45000.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,59.0,54.29999924,159.6000061,2443141.5,0.0,2209419.0,233722.0,Compliant,27.82,0.33,0.0,0.9043352585185918,0.0956645368268682,83118.0,27706.0,0.0,1.0
762,NonResidential,Retail Store,Kress Building,DOWNTOWN,1924,1.0,3,77555,0,77555,Retail Store,73563.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,39.0,106.0999985,333.0,7802205.5,0.0,7802052.0,153.0,Compliant,54.4,0.7,0.0,0.9999803260757487,1.960983980747495e-05,77555.0,25851.666666666668,0.0,1.0
763,NonResidential,Small- and Mid-Sized Office,Market Square,DOWNTOWN,1909,1.0,6,51218,0,51218,Office,44913.0,Restaurant,7044.0,Inconnu,14923.139939614732,57.0,55.5,174.3999939,2886141.5,0.0,2886141.0,0.0,Compliant,20.12,0.39,0.0,0.9999998267583208,0.0,51218.0,8536.333333333334,0.0,1.0
764,NonResidential,Large Office,Financial Center - COS Compliance,DOWNTOWN,1970,1.0,29,489182,0,489182,Office,371450.0,Parking,65451.0,Other - Technology/Science,9295.0,43.0,93.80000305,274.5,36378588.0,0.0,32633842.0,3744742.0,Compliant,426.39,0.87,0.0,0.897061810095543,0.1029380799496671,489182.0,16868.344827586207,0.0,1.0
765,NonResidential,Large Office,Seattle Tower,DOWNTOWN,1929,1.0,27,216571,13320,203251,Office,182604.0,Parking,13320.0,Other - Technology/Science,6246.0,62.0,86.0,192.6999969,16246106.0,7413886.0,8704772.0,127447.0,Compliant,639.72,2.95,0.4563484936020976,0.5358066726882121,0.007844772156478604,203251.0,7527.814814814815,0.061504079493561,0.938495920506439
766,NonResidential,Large Office,1200 3rd Ave,DOWNTOWN,1921,1.0,13,189175,0,189175,Office,151740.0,Other,12645.0,Inconnu,14923.139939614732,13.0,115.8000031,363.6000061,19036416.0,0.0,19036413.0,0.0,Compliant,132.71,0.7,0.0,0.9999998424073103,0.0,189175.0,14551.923076923076,0.0,1.0
767,NonResidential,Large Office,1015 3rd Ave,DOWNTOWN,1998,1.0,13,293803,74481,219322,Office,145491.0,Parking,70603.0,Inconnu,14923.139939614732,25.0,117.4000015,368.5,17074142.0,0.0,17074139.0,0.0,Compliant,119.03,0.41,0.0,0.9999998242957099,0.0,219322.0,16870.923076923078,0.2535066013621372,0.7464933986378628
768,NonResidential,Large Office,1201 Western Avenue,DOWNTOWN,1910,1.0,7,122356,0,122356,Office,95942.0,Retail Store,15523.0,Data Center,182.0,91.0,41.09999847,125.0,4585070.5,0.0,4371815.0,213255.0,Compliant,41.8,0.34,0.0,0.9534891557283579,0.04651073522206474,122356.0,17479.428571428572,0.0,1.0
769,NonResidential,Small- and Mid-Sized Office,United Way of King County,DOWNTOWN,1921,1.0,3,52298,0,52298,Office,50250.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,89.0,39.20000076,123.0,1968655.125,0.0,1968655.0,0.0,Compliant,13.72,0.26,0.0,0.9999999365048766,0.0,52298.0,17432.666666666668,0.0,1.0
771,NonResidential,Large Office,Hoge Building,DOWNTOWN,1911,1.0,17,116640,0,116640,Office,82053.0,Financial Office,6561.0,Food Service,6333.0,75.0,70.30000305,185.8999939,6758565.5,1736650.625,5021914.0,0.0,Compliant,169.06,1.45,0.2569555070524951,0.743044363482162,0.0,116640.0,6861.176470588235,0.0,1.0
772,NonResidential,Large Office,800 Fifth Avenue,DOWNTOWN,1981,1.0,42,1249055,201121,1047934,Office,983697.0,Parking,296815.0,Medical Office,12941.0,95.0,38.0,119.5,37980712.0,0.0,37980705.0,0.0,Compliant,264.78,0.21,0.0,0.9999998156959248,0.0,1047934.0,24950.809523809523,0.16101853000868657,0.8389814699913134
776,NonResidential,Medical Office,First Hill Medical Building,EAST,1988,1.0,5,188339,99314,89025,Medical Office,81873.0,Parking,67000.0,Inconnu,14923.139939614732,15.0,104.0999985,310.2999878,8523594.0,0.0,7873601.0,649993.0,Compliant,89.41,0.47,0.0,0.9237419098094067,0.0762580901905933,89025.0,17805.0,0.5273151073330536,0.4726848926669463
777,NonResidential,University,Hospital Central Services Laundry,CENTRAL,1916,1.0,2,60122,0,60122,College/University,60122.0,Parking,0.0,Inconnu,14923.139939614732,65.44972577696527,11.5,32.70000076,690529.5,0.0,593029.0,97500.0,Compliant,9.31,0.15,0.0,0.8588032806708475,0.1411959952471256,60122.0,30061.0,0.0,1.0
778,NonResidential,Small- and Mid-Sized Office,1st && King Street,DOWNTOWN,1910,1.0,6,95000,13700,81300,Office,84481.0,Parking,8474.0,Inconnu,14923.139939614732,83.0,48.0,148.8999939,4052720.0,0.0,3983832.0,68888.0,Compliant,31.43,0.33,0.0,0.9830020332023924,0.016997966797607532,81300.0,13550.0,0.14421052631578948,0.8557894736842105
779,NonResidential,Large Office,Administration Building,DOWNTOWN,1971,1.0,9,224857,0,224857,Office,204993.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,79.0,74.5,195.6999969,15272491.0,4047481.0,11225008.0,0.0,Compliant,390.67,1.74,0.26501773679224955,0.7349821322533436,0.0,224857.0,24984.11111111111,0.0,1.0
780,NonResidential,Large Office,King Street Center,DOWNTOWN,1998,1.0,8,446261,124788,321473,Office,343400.0,Parking,114237.0,Inconnu,14923.139939614732,96.0,39.5,124.0999985,13568148.0,0.0,13568146.0,0.0,Compliant,94.59,0.21,0.0,0.9999998525959475,0.0,321473.0,40184.125,0.27963008194755984,0.7203699180524402
782,NonResidential,Other,DOT 17G_01 1051 BUILDING,GREATER DUWAMISH,1939,1.0,2,58492,0,58492,Other,58500.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,65.44972577696527,27.29999924,54.29999924,1594422.5,0.0,717806.0,876616.0,Compliant,51.56,0.88,0.0,0.4501981124827328,0.549801573924101,58492.0,29246.0,0.0,1.0
783,NonResidential,Small- and Mid-Sized Office,Taylor Edwards Building,GREATER DUWAMISH,1907,1.0,6,62370,0,62370,Office,49473.0,Restaurant,10408.0,Inconnu,14923.139939614732,30.0,72.69999695,228.3000031,4353025.0,0.0,4353024.0,0.0,Compliant,30.35,0.49,0.0,0.999999770274694,0.0,62370.0,10395.0,0.0,1.0
784,NonResidential,Warehouse,SEWA,GREATER DUWAMISH,1960,1.0,1,73296,0,73296,Non-Refrigerated Warehouse,77800.0,Parking,0.0,Inconnu,14923.139939614732,83.0,30.29999924,61.79999924,2356376.75,0.0,1117577.0,1238800.0,Compliant,73.58,1.0,0.0,0.47427772320364303,0.5257223828914456,73296.0,73296.0,0.0,1.0
785,NonResidential,Other,Airport Way Ctr - Bldg A,GREATER DUWAMISH,1944,1.0,4,99122,0,99122,Other,50036.0,Office,49086.0,Inconnu,14923.139939614732,65.44972577696527,146.0,422.3999939,14469228.0,0.0,12766128.0,1703098.0,Compliant,179.45,1.81,0.0,0.8822950332941053,0.11770482848151954,99122.0,24780.5,0.0,1.0
786,NonResidential,Other,J D OTT COMPANY (2244 6th Ave S),GREATER DUWAMISH,1985,1.0,1,66133,0,66133,Other,60787.0,Office,13805.0,Non-Refrigerated Warehouse,2408.0,65.44972577696527,82.40000153,231.8999939,6345009.5,0.0,5354420.0,990589.0,Compliant,89.94,1.36,0.0,0.8438789571552257,0.15612096404268583,66133.0,66133.0,0.0,1.0
787,NonResidential,Warehouse,Seattle Lighting Distribution Center,GREATER DUWAMISH,1952,1.0,2,115668,0,115668,Non-Refrigerated Warehouse,101752.0,Office,8068.0,Retail Store,4270.0,65.44972577696527,30.79999924,62.59999847,3534690.75,0.0,1657935.0,1876755.0,Compliant,111.23,0.96,0.0,0.4690466910011859,0.5309530968161783,115668.0,57834.0,0.0,1.0
